,Index,imdbId,Uri,Title,IMDB_rating,Genre,Poster,Path,n_faces,dominant_color,median_lightness
0,13877,95022,http://www.imdb.com/title/tt95022,The Dirty Dozen: The Fatal Mission (1988),5.2,Action|Adventure|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDYwMDg2Ml5BMl5BanBnXkFtZTcwNDU5ODIzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",95022.jpg,3,black,84.0
1,13503,96126,http://www.imdb.com/title/tt96126,Sobache serdtse (1988),8.9,Comedy|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDZhMDQ2OTYtY2VkNC00MGUzLThhM2MtYjk5Mjc5YWU2Y2RkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",96126.jpg,1,olive,169.0
2,1364,94155,http://www.imdb.com/title/tt94155,Tin Men (1987),6.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTU1MzI1NF5BMl5BanBnXkFtZTcwODgyMzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",94155.jpg,0,silver,208.0
3,26995,3317326,http://www.imdb.com/title/tt3317326,The Trip to Bountiful (2014),7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwODI5MDQyOF5BMl5BanBnXkFtZTgwMzM4NTYxMTE@._V1_UY268_CR9,0,182,268_AL_.jpg",3317326.jpg,1,white,224.0
4,1937,94947,http://www.imdb.com/title/tt94947,Dangerous Liaisons (1988),7.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDZmODc0MWQtYWVjOS00OGFiLWExNjItOTMyN2Q5ZTFmYzUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",94947.jpg,1,black,110.0
5,25333,2357003,http://www.imdb.com/title/tt2357003,Bound by Flesh (2012),6.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjU2MzkyNl5BMl5BanBnXkFtZTgwMzUzMjA4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2357003.jpg,0,yellow,236.0
6,30658,1671616,http://www.imdb.com/title/tt1671616,18 comidas (2010),6.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Njc4NDc1MV5BMl5BanBnXkFtZTcwMjk5MjkwNw@@._V1_UY268_CR3,0,182,268_AL_.jpg",1671616.jpg,0,maroon,120.0
7,23384,69808,http://www.imdb.com/title/tt69808,Blume in Love (1973),6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjA4MDQyNF5BMl5BanBnXkFtZTcwMjQ2MTQ0MQ@@._V1_UY268_CR16,0,182,268_AL_.jpg",69808.jpg,0,white,161.0
8,16300,870210,http://www.imdb.com/title/tt870210,All Tomorrow's Parties (2009),7.2,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNTg3NzUwOF5BMl5BanBnXkFtZTcwODcwOTIxMw@@._V1_UY268_CR4,0,182,268_AL_.jpg",870210.jpg,9,white,238.0
9,1558,102494,http://www.imdb.com/title/tt102494,My Own Private Idaho (1991),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",102494.jpg,0,white,199.0
10,12004,832903,http://www.imdb.com/title/tt832903,Manufactured Landscapes (2006),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BODUyMzUzNDQ2Nl5BMl5BanBnXkFtZTcwNDc3OTQ1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",832903.jpg,0,white,204.0
11,38494,1641388,http://www.imdb.com/title/tt1641388,Below Zero (2011),4.5,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjQwNjQ0MV5BMl5BanBnXkFtZTcwMDc1MTEzOA@@._V1_UY268_CR4,0,182,268_AL_.jpg",1641388.jpg,0,black,54.0
12,36285,119687,http://www.imdb.com/title/tt119687,Moe no suzaku (1997),8.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTE5ZDI1ZTItZDhiNy00YmI0LWE3NWMtOTgzNTU0NjgzMmRlXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR4,0,182,268_AL_.jpg",119687.jpg,0,white,160.0
13,34793,90982,http://www.imdb.com/title/tt90982,Duvar (1983),8.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMzk4MDg1OF5BMl5BanBnXkFtZTgwMDE1ODk1MDE@._V1_UY268_CR0,0,182,268_AL_.jpg",90982.jpg,0,silver,197.0
14,4064,249893,http://www.imdb.com/title/tt249893,The Price of Milk (2000),6.8,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDE5OTk2MF5BMl5BanBnXkFtZTYwNjcwMTg5._V1_UY268_CR3,0,182,268_AL_.jpg",249893.jpg,3,teal,147.0
15,3870,58708,http://www.imdb.com/title/tt58708,The Unsinkable Molly Brown (1964),6.8,Biography|Comedy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWMxMjQ2YTMtNDRkNC00ODNjLWI4ODItODFmNDU3OWJhYWIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",58708.jpg,0,white,255.0
16,19594,48363,http://www.imdb.com/title/tt48363,Les maÌ¨tres fous (1955),7.0,Documentary|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTNhZTNmYzktZDM0My00Nzg2LWFlMGUtYzI5NmRmZGM5OTk4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyOTc2Mzg5OQ@@._V1_UY268_CR87,0,182,268_AL_.jpg",48363.jpg,0,black,40.0
17,33298,64019,http://www.imdb.com/title/tt64019,Amore e rabbia (1969),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NTU1Nzc2N15BMl5BanBnXkFtZTcwMDE3ODQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",64019.jpg,0,white,184.0
18,2388,92105,http://www.imdb.com/title/tt92105,Tough Guys (1986),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkwZjY3YTMtZjgzNS00ZWI5LWIxYTUtMjRiNWFjYWM1NTJlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UY268_CR1,0,182,268_AL_.jpg",92105.jpg,0,black,202.0
19,32863,1297943,http://www.imdb.com/title/tt1297943,Resurrection County (2008),4.8,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MzQ5OTUyM15BMl5BanBnXkFtZTgwMjU4MjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",1297943.jpg,0,black,80.0
20,626,112844,http://www.imdb.com/title/tt112844,Denise Calls Up (1995),6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",112844.jpg,2,white,221.0
21,38041,1911607,http://www.imdb.com/title/tt1911607,Nova Zembla (2011),5.8,Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzc3NDEyMDE2N15BMl5BanBnXkFtZTcwNTY1NjAxNw@@._V1_UY268_CR3,0,182,268_AL_.jpg",1911607.jpg,2,white,192.0
22,3976,209475,http://www.imdb.com/title/tt209475,The Wedding Planner (2001),5.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",209475.jpg,1,gray,185.0
23,13371,913445,http://www.imdb.com/title/tt913445,YPF (2007),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDA2MzY2NV5BMl5BanBnXkFtZTcwODkxMTA3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",913445.jpg,0,maroon,135.0
24,37795,113236,http://www.imdb.com/title/tt113236,Gunsmith Cats (1995),7.4,Animation|Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDc3Mzc1NV5BMl5BanBnXkFtZTcwMzUzMDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",113236.jpg,0,black,118.0
25,4703,51773,http://www.imdb.com/title/tt51773,Indiscreet (1958),6.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjAzOTQ2N15BMl5BanBnXkFtZTgwNDk3NDE3MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",51773.jpg,1,black,65.0
26,28739,2908446,http://www.imdb.com/title/tt2908446,Insurgent (2015),6.3,Adventure|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2908446.jpg,0,black,128.0
27,6057,251127,http://www.imdb.com/title/tt251127,How to Lose a Guy in 10 Days (2003),6.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_UX182_CR0,0,182,268_AL_.jpg",251127.jpg,3,white,230.0
28,20989,1931388,http://www.imdb.com/title/tt1931388,Beware of Mr. Baker (2012),7.7,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNDE5NjE2MV5BMl5BanBnXkFtZTcwNjY2ODc3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1931388.jpg,1,black,13.0
29,12061,825225,http://www.imdb.com/title/tt825225,American Pastime (2007),6.8,Drama|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTUyMDcxOV5BMl5BanBnXkFtZTcwMzYyNzc0MQ@@._V1_UY268_CR24,0,182,268_AL_.jpg",825225.jpg,3,white,229.0
30,32430,420313,http://www.imdb.com/title/tt420313,Wanderlust (2006),6.5,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NDYzNDI3NV5BMl5BanBnXkFtZTcwMTQ1MDE1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",420313.jpg,0,silver,223.0
31,17816,1204953,http://www.imdb.com/title/tt1204953,PoliWood (2009),6.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODU2MDg5OV5BMl5BanBnXkFtZTcwMTM4MjY2Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1204953.jpg,6,teal,170.0
32,1664,118230,http://www.imdb.com/title/tt118230,Full Speed (1996),6.4,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NDI0NTgwOF5BMl5BanBnXkFtZTcwNDA2ODAzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",118230.jpg,0,teal,105.0
33,23664,901686,http://www.imdb.com/title/tt901686,Mater and the Ghostlight (2006),6.7,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NzkzNTczOTZeQTJeQWpwZ15BbWU4MDcxMjA4MDIx._V1_UX182_CR0,0,182,268_AL_.jpg",901686.jpg,0,navy,163.0
34,40024,4871120,http://www.imdb.com/title/tt4871120,Road to Yesterday (2015),7.0,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzEyMzY4Nl5BMl5BanBnXkFtZTgwNjU1ODM5NjE@._V1_UY268_CR4,0,182,268_AL_.jpg",4871120.jpg,1,gray,102.0
35,200,114702,http://www.imdb.com/title/tt114702,Total Eclipse (1995),6.6,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",114702.jpg,1,navy,80.0
36,20945,68606,http://www.imdb.com/title/tt68606,Fragments of an Alms-Film (1972),7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTJkNTQ1NWYtODYwYy00Nzc4LTg1ZmMtZjJhZjYyNThiNTZlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR4,0,182,268_AL_.jpg",68606.jpg,0,black,9.0
37,5708,246266,http://www.imdb.com/title/tt246266,Blackboards (2000),6.9,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwOTM0NzgyNF5BMl5BanBnXkFtZTcwMjU1OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",246266.jpg,0,silver,212.0
38,17493,1258157,http://www.imdb.com/title/tt1258157,Scooby-Doo! The Mystery Begins (2009),5.7,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDUzYzc1YTYtODI3NC00ZGU4LWFkZTMtNjZkNDJhM2E1ODY0XkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg",1258157.jpg,2,teal,126.0
39,18417,1316037,http://www.imdb.com/title/tt1316037,Birdemic: Shock and Terror (2010),1.8,Horror|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTcxODAwMDYwNV5BMl5BanBnXkFtZTcwNzQ3MjQzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1316037.jpg,0,white,215.0
40,17224,45039,http://www.imdb.com/title/tt45039,Plymouth Adventure (1952),6.3,Adventure|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzg2NDQ2OTItN2RjYS00Yjc3LTlhMWEtOTIwMDE4MjU0MTEyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",45039.jpg,5,gray,174.0
41,22834,2315628,http://www.imdb.com/title/tt2315628,For Those in Peril (2013),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzQ1NjEzNl5BMl5BanBnXkFtZTgwODA5NzU4MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",2315628.jpg,0,white,247.0
42,32838,42383,http://www.imdb.com/title/tt42383,"Davy Crockett, Indian Scout (1950)",5.7,Adventure|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzI1NTMyNV5BMl5BanBnXkFtZTgwOTQ2NDk2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",42383.jpg,1,gray,216.0
43,39721,3576518,http://www.imdb.com/title/tt3576518,The Second Annual 'On Cinema' Oscar Special (2014),8.6,Talk-Show,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJjYzc4OWUtOTJlYS00MzkwLTkxMmItODlhYTcwMDVlMzZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYxMzY2NDk@._V1_UY268_CR149,0,182,268_AL_.jpg",3576518.jpg,1,black,60.0
44,34428,3345952,http://www.imdb.com/title/tt3345952,Panzehir (2014),7.3,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE4MzkzNTY1OV5BMl5BanBnXkFtZTgwMTQxMTkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3345952.jpg,0,black,27.0
45,3598,84522,http://www.imdb.com/title/tt84522,Porky's (1981),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTI1MWJhNDgtNDdmNi00ZTI3LTk0NmQtODUyNzMyNmY3Zjk5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",84522.jpg,0,silver,222.0
46,39345,4744086,http://www.imdb.com/title/tt4744086,Ki & Ka (2016),5.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGZiOWYyNmUtN2E3Ni00YmYwLThiODgtOWJlZjQyY2RiMDcyXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UY268_CR9,0,182,268_AL_.jpg",4744086.jpg,2,white,157.0
47,21824,1772270,http://www.imdb.com/title/tt1772270,Foxfire (2012),6.1,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQ1OTc1ODEtYzE3Ni00YTY5LTg3NGQtYmE3ZmIxZjU4ZjJiXkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_UY268_CR9,0,182,268_AL_.jpg",1772270.jpg,4,white,130.0
48,39513,318292,http://www.imdb.com/title/tt318292,Amar te duele (2002),6.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM4ODY3NDcyMl5BMl5BanBnXkFtZTcwODc3MDA0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",318292.jpg,1,black,112.0
49,20666,455142,http://www.imdb.com/title/tt455142,Kirikou et les bÌ»tes sauvages (2005),6.6,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NjcxNjQ4Ml5BMl5BanBnXkFtZTgwNzQ5NDAxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",455142.jpg,0,orange,241.0
50,37080,169817,http://www.imdb.com/title/tt169817,Two Faces of the Dollar (1967),6.6,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjJhNjllNzEtMjZkYS00YmExLWI0ZDktYjIyMTIwOTNmMWM3XkEyXkFqcGdeQXVyNjMzMDgxMzk@._V1_UY268_CR4,0,182,268_AL_.jpg",169817.jpg,1,black,157.0
51,10693,46000,http://www.imdb.com/title/tt46000,Lili (1953),7.5,Drama|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzNWI2MTYtNDY3Zi00NTg0LTlmNTgtYmM4NDA3NzA5NmJmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",46000.jpg,2,white,254.0
52,20780,780503,http://www.imdb.com/title/tt780503,Dororo (2007),6.5,Action|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyZTYzMzAtNzI0Zi00MzYzLWFjNjItOGE3OGViM2VlYjRmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY268_CR2,0,182,268_AL_.jpg",780503.jpg,1,black,73.0
53,6453,57523,http://www.imdb.com/title/tt57523,Spencer's Mountain (1963),7.1,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5Nzk1NDM1Nl5BMl5BanBnXkFtZTcwNTE4MjIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",57523.jpg,1,silver,204.0
54,23549,380798,http://www.imdb.com/title/tt380798,VipÌ¬re au poing (2004),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDMzNTE0MGEtYTg3YS00ZTgwLWI3YmItMDYyMzMzYjU4NTE4XkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_UY268_CR9,0,182,268_AL_.jpg",380798.jpg,1,white,164.0
55,13408,61787,http://www.imdb.com/title/tt61787,Hour of the Gun (1967),6.7,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY1NzFmZjYtYjcxMS00MGRiLTkzOWItMDYyNzE5MGFjNWQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR4,0,182,268_AL_.jpg",61787.jpg,0,white,243.0
56,5585,293832,http://www.imdb.com/title/tt293832,Hansel & Gretel (2002),3.7,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTU3NTQ2Ml5BMl5BanBnXkFtZTYwMDg4Mzg5._V1_UY268_CR1,0,182,268_AL_.jpg",293832.jpg,2,navy,119.0
57,38542,1223082,http://www.imdb.com/title/tt1223082,Oy Vey! My Son Is Gay!! (2009),5.0,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTg2MjYzOV5BMl5BanBnXkFtZTcwNTg1ODQxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1223082.jpg,3,white,255.0
58,18831,1736633,http://www.imdb.com/title/tt1736633,"Oslo, 31. august (2011)",7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5ODEwOTM0OV5BMl5BanBnXkFtZTcwOTQ3NzI3Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg",1736633.jpg,0,white,255.0
59,35309,3249478,http://www.imdb.com/title/tt3249478,Love Me (2014),6.4,Documentary|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4ODg1ODg5OV5BMl5BanBnXkFtZTgwMzk0NjA1NTE@._V1_UY268_CR9,0,182,268_AL_.jpg",3249478.jpg,0,white,255.0
60,25233,48334,http://www.imdb.com/title/tt48334,El malvado Carabel (1956),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDcxN2FmZjItYWE3My00NGY2LThjZmMtZDQ1Y2FhZGQ3ZDEwXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY268_CR1,0,182,268_AL_.jpg",48334.jpg,0,teal,163.0
61,32811,373762,http://www.imdb.com/title/tt373762,Der Clown (2005),4.3,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjYyZjYyMTAtZWNmMS00OGJiLTg4MjAtNWRjMTg3ZGMwMGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR4,0,182,268_AL_.jpg",373762.jpg,4,olive,152.0
62,35820,2464812,http://www.imdb.com/title/tt2464812,Licks (2013),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MzI1NTQ3NV5BMl5BanBnXkFtZTgwOTk1Njk0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2464812.jpg,1,black,19.0
63,13184,83728,http://www.imdb.com/title/tt83728,Chan Is Missing (1982),7.1,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MjY1NzIzOV5BMl5BanBnXkFtZTcwODQwOTEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",83728.jpg,0,black,129.0
64,1190,95250,http://www.imdb.com/title/tt95250,The Big Blue (1988),7.6,Adventure|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDgzNDQzMF5BMl5BanBnXkFtZTgwOTg0NjE0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",95250.jpg,0,navy,127.0
65,30828,2334733,http://www.imdb.com/title/tt2334733,Madame Bovary (2014),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwNjMzMTU0NV5BMl5BanBnXkFtZTgwMzQ0MjUyNDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2334733.jpg,0,black,120.0
66,23984,132893,http://www.imdb.com/title/tt132893,Borrowed Hearts (1997),6.9,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzQ1OTM5Ml5BMl5BanBnXkFtZTcwNjg1NzI5Mw@@._V1_UY268_CR43,0,182,268_AL_.jpg",132893.jpg,1,white,226.0
67,1446,117422,http://www.imdb.com/title/tt117422,The Quiet Room (1996),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMTYzNzk1OV5BMl5BanBnXkFtZTcwMDU0NDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",117422.jpg,0,teal,155.0
68,26296,62914,http://www.imdb.com/title/tt62914,I 2 pompieri (1968),4.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmM4MDUwZGYtM2QwYy00YTY3LTliZWEtM2JiYTJlNGZiOWQxXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UY268_CR9,0,182,268_AL_.jpg",62914.jpg,0,white,248.0
69,19518,2011325,http://www.imdb.com/title/tt2011325,There's Something Wrong with Aunt Diane (2011),6.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTg5NzM5NV5BMl5BanBnXkFtZTgwMDQ3MTc4MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",2011325.jpg,0,silver,212.0
70,16424,1609145,http://www.imdb.com/title/tt1609145,No One Dies in Lily Dale (2011),6.6,Documentary|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU4NzEwNjE2MF5BMl5BanBnXkFtZTcwMTQ4NDQ3Mw@@._V1_UY268_CR223,0,182,268_AL_.jpg",1609145.jpg,0,white,255.0
71,5487,99512,http://www.imdb.com/title/tt99512,Ernest Goes to Jail (1990),5.4,Comedy|Crime|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzE2NzA2OF5BMl5BanBnXkFtZTcwMzI3MTAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",99512.jpg,0,silver,178.0
72,32386,3077214,http://www.imdb.com/title/tt3077214,Suffragette (2015),6.9,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDYxOTI1MV5BMl5BanBnXkFtZTgwOTgyMjU3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3077214.jpg,3,black,96.0
73,38540,4073890,http://www.imdb.com/title/tt4073890,Andron (2015),2.7,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxODI5MDU5Ml5BMl5BanBnXkFtZTgwNjkyMDA5ODE@._V1_UY268_CR1,0,182,268_AL_.jpg",4073890.jpg,0,white,245.0
74,31494,94087,http://www.imdb.com/title/tt94087,Sweet Revenge (1987),4.3,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjYxMTQ1Ml5BMl5BanBnXkFtZTYwOTkzODc5._V1_UX182_CR0,0,182,268_AL_.jpg",94087.jpg,0,black,146.0
75,16011,32846,http://www.imdb.com/title/tt32846,No Time for Comedy (1940),6.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjVlMGFkZDgtOGJkNy00ODQzLWJjMTQtY2VkMWQ5MmU0NjUyXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",32846.jpg,4,orange,213.0
76,22320,103002,http://www.imdb.com/title/tt103002,Subspecies (1991),5.7,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODg0ODg0NV5BMl5BanBnXkFtZTcwMDMzNDkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",103002.jpg,0,black,56.0
77,17517,411272,http://www.imdb.com/title/tt411272,Mesrine Part 2: Public Enemy #1 (2008),7.5,Action|Biography|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA3MjI3NjIyNl5BMl5BanBnXkFtZTcwODA1NTY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",411272.jpg,0,white,196.0
78,22269,1822311,http://www.imdb.com/title/tt1822311,Sparrows Dance (2012),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MzUxMzA3MF5BMl5BanBnXkFtZTgwMTI0MjIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",1822311.jpg,0,orange,202.0
79,22223,284769,http://www.imdb.com/title/tt284769,Askari (2001),5.0,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ2ZmQzZTAtODcwZC00NGU4LTlkYTAtMjM5YTYwMmY2MmY3XkEyXkFqcGdeQXVyNjgzMzE1NTc@._V1_UY268_CR4,0,182,268_AL_.jpg",284769.jpg,3,olive,118.0
